"Date","Price","Open","High","Low","Vol.","Change %"
"11/09/2020","9.14","9.50","9.50","9.10","1.09M","1.22%"
"11/06/2020","9.03","9.24","9.29","8.80","744.37K","-2.90%"
"11/05/2020","9.30","8.75","9.43","8.70","1.24M","7.89%"
"11/04/2020","8.62","8.72","8.90","8.02","972.67K","-0.12%"
"11/03/2020","8.63","7.92","8.74","7.79","1.27M","11.64%"
"11/02/2020","7.73","8.02","8.14","7.43","802.62K","2.38%"
"10/30/2020","7.55","7.83","7.89","7.12","1.23M","-5.51%"
"10/29/2020","7.99","7.25","8.49","7.21","1.84M","10.82%"
"10/28/2020","7.21","7.51","7.53","6.92","1.71M","-7.92%"
"10/27/2020","7.83","8.08","8.14","7.74","906.51K","-2.97%"
"10/26/2020","8.07","8.61","8.80","7.59","1.54M","-8.30%"
"10/23/2020","8.80","9.03","9.09","8.51","934.40K","-1.90%"
"10/22/2020","8.97","9.03","9.08","8.30","1.24M","1.01%"
"10/21/2020","8.88","9.09","9.48","8.86","1.37M","-1.33%"
"10/20/2020","9.00","9.28","9.35","8.42","1.97M","-2.81%"
"10/19/2020","9.26","9.79","9.85","9.20","1.46M","-4.73%"
"10/16/2020","9.72","10.25","10.29","9.70","1.34M","-5.54%"
"10/15/2020","10.29","9.73","10.35","9.55","1.55M","4.57%"
"10/14/2020","9.84","9.89","10.19","9.60","1.19M","0.00%"
"10/13/2020","9.84","10.00","10.19","9.55","1.73M","-2.96%"
"10/12/2020","10.14","11.05","11.10","9.90","2.08M","-5.94%"
"10/09/2020","10.78","9.90","10.94","9.90","2.72M","6.10%"
"10/08/2020","10.16","10.24","10.75","9.10","8.51M","-5.49%"
"10/07/2020","10.75","10.18","11.89","10.15","9.38M","-13.86%"
"10/06/2020","12.48","12.58","13.48","12.38","4.41M","2.30%"
"10/05/2020","12.20","12.62","12.66","11.92","1.25M","-3.40%"
