"Date","Price","Open","High","Low","Vol.","Change %"
"01/08/2024","16.01","15.08","16.20","14.23","40.67M","7.96%"
"01/05/2024","14.83","15.54","15.56","14.37","26.21M","-6.49%"
"01/04/2024","15.86","15.31","16.08","14.95","26.40M","5.45%"
"01/03/2024","15.04","13.99","15.23","13.75","29.06M","-2.40%"
"01/02/2024","15.41","17.07","17.11","15.31","35.16M","-0.39%"
"12/29/2023","15.47","17.87","18.18","15.03","58.70M","-12.10%"
"12/28/2023","17.60","18.21","18.37","17.34","44.71M","-5.48%"
"12/27/2023","18.62","17.90","18.75","17.63","42.08M","7.32%"
"12/26/2023","17.35","17.43","17.54","16.86","30.32M","-2.42%"
"12/22/2023","17.78","16.75","18.39","16.52","45.55M","6.15%"
"12/21/2023","16.75","16.95","16.97","16.27","29.35M","1.82%"
"12/20/2023","16.45","17.54","17.96","16.40","44.45M","-1.38%"
"12/19/2023","16.68","17.03","17.67","16.15","43.51M","1.71%"
"12/18/2023","16.40","15.17","16.43","15.16","33.82M","4.93%"
"12/15/2023","15.63","15.45","15.78","15.06","26.01M","-0.76%"
"12/14/2023","15.75","15.20","15.84","14.90","30.35M","3.35%"
"12/13/2023","15.24","14.00","15.25","13.74","32.61M","8.35%"
"12/12/2023","14.06","14.19","14.28","13.80","16.25M","0.32%"
"12/11/2023","14.02","14.84","14.86","13.53","30.90M","-11.43%"
"12/08/2023","15.83","15.09","15.97","15.04","31.41M","6.38%"
"12/07/2023","14.88","14.27","15.14","14.12","21.83M","0.81%"
"12/06/2023","14.76","15.40","15.47","14.69","34.91M","-2.51%"
"12/05/2023","15.14","15.01","16.02","14.85","46.10M","0.93%"
"12/04/2023","15.00","15.15","15.69","14.36","45.14M","8.93%"
"12/01/2023","13.77","12.75","13.82","12.71","32.03M","9.72%"
"11/30/2023","12.55","13.03","13.14","12.51","16.52M","-3.46%"
"11/29/2023","13.00","12.88","13.29","12.65","25.20M","1.09%"
"11/28/2023","12.86","12.14","12.91","11.80","33.20M","8.80%"
"11/27/2023","11.82","11.50","12.15","11.37","18.03M","-1.66%"
"11/24/2023","12.02","11.65","12.26","11.42","18.31M","3.62%"
"11/22/2023","11.60","11.28","11.65","10.67","20.93M","3.85%"
"11/21/2023","11.17","11.01","11.38","10.72","19.17M","-1.33%"
"11/20/2023","11.32","10.59","11.54","10.59","25.67M","8.02%"
"11/17/2023","10.48","10.24","10.52","9.89","16.52M","3.15%"
"11/16/2023","10.16","10.20","10.28","9.73","20.16M","-4.87%"
"11/15/2023","10.68","9.89","10.84","9.69","31.63M","9.76%"
"11/14/2023","9.73","10.00","10.22","9.33","21.85M","-0.61%"
"11/13/2023","9.79","10.12","10.14","9.53","17.91M","-5.50%"
"11/10/2023","10.36","10.32","10.49","9.70","25.76M","1.47%"
"11/09/2023","10.21","11.10","12.08","10.13","53.32M","-0.68%"
"11/08/2023","10.28","10.80","10.83","10.06","21.70M","-7.14%"
"11/07/2023","11.07","10.91","11.17","10.43","20.44M","0.54%"
"11/06/2023","11.01","11.63","11.95","10.72","21.70M","-3.34%"
"11/03/2023","11.39","11.02","11.59","10.88","27.47M","0.80%"
"11/02/2023","11.30","10.55","11.31","10.38","28.22M","10.68%"
"11/01/2023","10.21","10.00","10.28","9.66","24.65M","4.40%"
"10/31/2023","9.78","9.57","9.85","9.27","14.80M","1.77%"
"10/30/2023","9.61","9.92","10.28","9.38","18.78M","0.73%"
"10/27/2023","9.54","10.02","10.18","9.46","16.64M","-2.55%"
"10/26/2023","9.79","10.25","10.46","9.46","23.95M","-7.29%"
"10/25/2023","10.56","10.88","11.28","10.46","37.07M","-1.03%"
"10/24/2023","10.67","10.81","11.37","10.30","50.49M","10.34%"
"10/23/2023","9.67","9.12","10.04","8.98","36.54M","9.02%"
"10/20/2023","8.87","9.10","9.40","8.82","20.31M","0.57%"
"10/19/2023","8.82","8.96","9.19","8.68","16.70M","-0.23%"
"10/18/2023","8.84","9.57","9.68","8.70","20.35M","-8.58%"
"10/17/2023","9.67","9.25","9.94","9.12","18.39M","2.65%"
"10/16/2023","9.42","10.02","10.47","9.10","36.69M","2.95%"
"10/13/2023","9.15","9.25","9.28","8.96","10.96M","-0.54%"
"10/12/2023","9.20","9.32","9.48","9.11","8.77M","-2.18%"
"10/11/2023","9.40","9.96","10.08","9.14","16.42M","-7.43%"
"10/10/2023","10.16","10.13","10.59","9.96","16.64M","-0.10%"
"10/09/2023","10.17","9.51","10.21","9.51","16.24M","2.52%"
"10/06/2023","9.92","8.78","9.98","8.78","19.75M","10.10%"
"10/05/2023","9.01","9.16","9.36","8.78","15.13M","-0.61%"
"10/04/2023","9.06","9.01","9.14","8.60","15.96M","3.25%"
"10/03/2023","8.78","9.65","9.89","8.67","19.51M","-11.13%"
"10/02/2023","9.88","10.10","10.95","9.80","32.63M","5.89%"
"09/29/2023","9.33","9.54","9.62","9.21","14.72M","-1.06%"
"09/28/2023","9.43","9.08","9.91","8.95","22.40M","4.55%"
"09/27/2023","9.02","9.30","9.53","8.82","15.76M","-0.44%"
"09/26/2023","9.06","9.12","9.37","9.00","9.24M","-2.16%"
"09/25/2023","9.26","9.00","9.38","8.91","15.19M","0.22%"
"09/22/2023","9.24","9.65","9.76","9.18","10.15M","-3.55%"
"09/21/2023","9.58","9.71","9.76","9.32","15.79M","-4.39%"
"09/20/2023","10.02","10.42","10.57","9.99","16.22M","-4.02%"
"09/19/2023","10.44","11.03","11.17","10.41","19.00M","-4.48%"
"09/18/2023","10.93","11.36","11.59","10.91","22.73M","1.49%"
"09/15/2023","10.77","10.98","10.98","10.59","12.90M","-1.82%"
"09/14/2023","10.97","10.60","11.24","10.59","20.19M","6.71%"
"09/13/2023","10.28","10.59","10.71","10.22","13.84M","-2.47%"
"09/12/2023","10.54","10.68","11.19","10.41","19.96M","3.94%"
"09/11/2023","10.14","10.80","10.99","10.09","16.36M","-7.40%"
"09/08/2023","10.95","11.30","11.34","10.76","17.11M","-3.78%"
"09/07/2023","11.38","11.09","11.53","10.55","12.29M","1.25%"
"09/06/2023","11.24","10.98","11.65","10.93","16.91M","2.37%"
"09/05/2023","10.98","10.98","11.23","10.72","9.84M","-0.54%"
"09/01/2023","11.04","11.39","11.56","10.76","15.52M","-2.73%"
"08/31/2023","11.35","12.06","12.27","11.23","18.68M","-5.81%"
"08/30/2023","12.05","12.02","12.18","11.56","22.37M","-2.03%"
"08/29/2023","12.30","10.39","12.55","10.35","41.65M","17.25%"
"08/28/2023","10.49","10.48","10.82","10.38","9.96M","1.16%"
"08/25/2023","10.37","10.46","10.76","10.06","12.12M","0.10%"
"08/24/2023","10.36","11.06","11.07","10.20","12.81M","-6.83%"
"08/23/2023","11.12","10.53","11.31","10.46","19.43M","5.40%"
"08/22/2023","10.55","10.90","10.98","10.47","12.82M","-1.68%"
"08/21/2023","10.73","11.18","11.27","10.55","18.14M","-3.07%"
"08/18/2023","11.07","11.12","11.66","10.96","20.17M","-5.47%"
"08/17/2023","11.71","12.72","12.76","11.65","22.64M","-10.61%"
"08/16/2023","13.10","13.42","13.53","12.93","18.64M","-4.38%"
"08/15/2023","13.70","14.57","14.85","13.65","15.98M","-6.55%"
"08/14/2023","14.66","15.02","15.06","14.36","17.37M","-3.74%"
"08/11/2023","15.23","14.84","15.70","14.63","17.89M","1.53%"
"08/10/2023","15.00","16.40","16.64","14.82","18.92M","-8.20%"
"08/09/2023","16.34","17.22","17.29","16.30","18.26M","-4.42%"
"08/08/2023","17.09","16.81","17.36","16.22","18.99M","4.75%"
"08/07/2023","16.32","16.99","17.04","15.31","17.46M","-4.62%"
"08/04/2023","17.11","17.99","18.12","17.08","15.41M","-3.93%"
"08/03/2023","17.81","17.72","18.60","17.61","18.86M","-0.89%"
"08/02/2023","17.97","18.20","19.20","17.55","22.78M","-1.43%"
"08/01/2023","18.23","18.13","18.41","17.07","19.69M","-1.57%"
"07/31/2023","18.52","18.63","19.19","18.17","17.81M","0.76%"
"07/28/2023","18.38","18.07","18.69","17.87","16.69M","4.43%"
"07/27/2023","17.60","19.00","19.13","17.44","17.17M","-4.61%"
"07/26/2023","18.45","18.03","18.58","17.71","16.19M","2.79%"
"07/25/2023","17.95","17.55","18.84","17.55","18.86M","2.98%"
"07/24/2023","17.43","17.62","18.02","16.83","19.20M","-5.17%"
"07/21/2023","18.38","18.75","18.85","17.41","22.61M","-0.49%"
"07/20/2023","18.47","19.15","19.50","18.24","23.80M","-2.43%"
"07/19/2023","18.93","18.64","19.42","18.28","25.97M","3.56%"
"07/18/2023","18.28","18.09","18.85","17.83","20.85M","-1.08%"
"07/17/2023","18.48","19.17","20.27","18.21","31.01M","-3.35%"
"07/14/2023","19.12","20.25","20.65","18.77","39.09M","-5.77%"
"07/13/2023","20.29","17.87","20.53","17.82","52.80M","14.96%"
"07/12/2023","17.65","18.04","18.64","17.24","40.47M","0.80%"
"07/11/2023","17.51","16.80","17.66","16.33","34.74M","3.86%"
"07/10/2023","16.86","15.75","16.91","15.12","34.54M","8.91%"
"07/07/2023","15.48","13.42","15.55","13.42","41.21M","14.33%"
"07/06/2023","13.54","13.78","13.88","12.79","23.69M","-0.37%"
"07/05/2023","13.59","12.82","13.86","12.65","28.25M","1.80%"
"07/03/2023","13.35","11.92","13.45","11.87","29.31M","12.94%"
"06/30/2023","11.82","12.08","12.41","11.20","30.17M","1.37%"
"06/29/2023","11.66","11.87","12.37","11.51","21.51M","1.04%"
"06/28/2023","11.54","11.42","11.98","11.24","16.57M","-0.94%"
"06/27/2023","11.65","11.07","11.71","10.88","25.44M","8.17%"
"06/26/2023","10.77","11.49","12.18","10.72","21.90M","-7.16%"
"06/23/2023","11.60","11.11","12.11","10.90","29.67M","3.20%"
"06/22/2023","11.24","11.75","11.97","10.76","20.78M","-3.77%"
"06/21/2023","11.68","11.66","12.06","11.46","34.80M","3.82%"
"06/20/2023","11.25","10.64","11.29","10.12","26.91M","8.17%"
"06/16/2023","10.40","10.07","10.48","9.83","18.68M","4.31%"
"06/15/2023","9.97","9.80","10.13","9.42","15.20M","-1.77%"
"06/14/2023","10.15","10.30","10.52","10.02","12.46M","-1.07%"
"06/13/2023","10.26","10.58","10.69","10.11","10.66M","0.20%"
"06/12/2023","10.24","10.21","10.36","10.02","10.06M","-0.87%"
"06/09/2023","10.33","10.71","10.78","10.22","9.15M","-2.09%"
"06/08/2023","10.55","10.44","10.85","10.37","11.10M","1.15%"
"06/07/2023","10.43","10.78","11.20","10.29","19.52M","-4.31%"
"06/06/2023","10.90","10.14","10.98","9.70","26.26M","2.06%"
"06/05/2023","10.68","11.29","11.61","10.45","27.49M","-8.80%"
"06/02/2023","11.71","12.71","12.71","11.37","34.33M","-5.64%"
"06/01/2023","12.41","11.79","12.71","11.59","21.05M","3.42%"
"05/31/2023","12.00","11.58","12.04","11.37","19.73M","-0.25%"
"05/30/2023","12.03","11.71","12.80","11.59","33.90M","10.16%"
"05/26/2023","10.92","11.11","11.85","10.73","18.34M","-1.36%"
"05/25/2023","11.07","11.35","11.53","10.66","13.85M","-1.77%"
"05/24/2023","11.27","11.06","11.47","10.56","18.61M","-0.09%"
"05/23/2023","11.28","12.39","12.61","11.25","23.37M","-7.54%"
"05/22/2023","12.20","11.01","12.20","10.83","20.83M","10.11%"
"05/19/2023","11.08","11.26","11.53","10.89","14.67M","0.09%"
"05/18/2023","11.07","11.29","11.83","10.68","16.02M","-3.99%"
"05/17/2023","11.53","10.66","11.61","10.60","16.29M","6.27%"
"05/16/2023","10.85","10.78","11.03","10.55","12.47M","-2.08%"
"05/15/2023","11.08","10.93","11.32","10.65","17.64M","4.43%"
"05/12/2023","10.61","10.60","10.84","10.34","16.40M","-0.93%"
"05/11/2023","10.71","11.94","12.10","10.41","25.76M","-12.79%"
"05/10/2023","12.28","11.84","12.90","11.68","31.55M","7.34%"
"05/09/2023","11.44","10.67","11.57","10.62","18.78M","9.06%"
"05/08/2023","10.49","10.84","10.86","10.20","23.09M","-9.10%"
"05/05/2023","11.54","10.83","11.69","10.71","28.59M","6.46%"
"05/04/2023","10.84","10.80","11.15","10.54","23.32M","0.93%"
"05/03/2023","10.74","11.39","11.51","10.66","27.21M","-8.83%"
"05/02/2023","11.78","10.65","11.97","10.32","22.70M","11.98%"
"05/01/2023","10.52","11.60","11.64","10.37","18.90M","-12.04%"
"04/28/2023","11.96","11.66","12.10","11.32","22.16M","1.01%"
"04/27/2023","11.84","11.22","11.92","10.76","28.63M","8.52%"
"04/26/2023","10.91","11.99","12.08","10.87","39.80M","1.87%"
"04/25/2023","10.71","10.33","11.14","10.06","26.14M","3.08%"
"04/24/2023","10.39","10.47","10.81","10.12","18.00M","-1.24%"
"04/21/2023","10.52","11.33","11.33","10.50","18.77M","-3.49%"
"04/20/2023","10.90","11.73","12.09","10.85","20.54M","-9.99%"
"04/19/2023","12.11","12.56","12.90","12.09","20.25M","-9.96%"
"04/18/2023","13.45","13.67","14.43","13.25","26.33M","4.02%"
"04/17/2023","12.93","12.52","12.98","12.12","19.85M","-4.08%"
"04/14/2023","13.48","13.83","13.89","12.75","30.83M","-0.15%"
"04/13/2023","13.50","12.69","13.86","12.68","43.95M","9.31%"
"04/12/2023","12.35","12.26","13.15","11.95","47.83M","-0.24%"
"04/11/2023","12.38","10.99","12.55","10.80","54.73M","17.01%"
"04/10/2023","10.58","9.17","10.62","8.94","29.45M","15.50%"
"04/06/2023","9.16","8.97","9.39","8.76","12.72M","0.11%"
"04/05/2023","9.15","9.64","9.75","9.01","15.86M","-4.29%"
"04/04/2023","9.56","9.82","9.93","9.23","14.61M","-1.14%"
"04/03/2023","9.67","9.81","9.95","9.24","17.10M","-3.20%"
"03/31/2023","9.99","9.25","10.10","9.14","26.86M","9.30%"
"03/30/2023","9.14","9.41","9.54","9.05","18.25M","-0.98%"
"03/29/2023","9.23","8.54","9.24","8.46","23.70M","13.81%"
"03/28/2023","8.11","7.92","8.31","7.66","14.94M","0.87%"
"03/27/2023","8.04","8.74","8.74","7.91","16.44M","-6.84%"
"03/24/2023","8.63","9.21","9.25","8.35","26.44M","-8.87%"
"03/23/2023","9.47","8.31","9.72","8.24","31.70M","16.91%"
"03/22/2023","8.10","9.10","9.39","8.04","30.44M","-10.69%"
"03/21/2023","9.07","8.47","9.17","8.37","25.41M","6.08%"
"03/20/2023","8.55","8.63","8.76","8.03","29.19M","5.56%"
"03/17/2023","8.10","7.58","8.46","7.18","40.83M","14.89%"
"03/16/2023","7.05","6.75","7.13","6.62","13.06M","5.38%"
"03/15/2023","6.69","6.82","7.08","6.35","16.17M","-2.90%"
"03/14/2023","6.89","6.79","7.27","6.57","29.85M","10.24%"
"03/13/2023","6.25","5.51","6.35","5.33","23.69M","17.92%"
"03/10/2023","5.30","5.46","5.63","5.16","11.78M","-4.16%"
"03/09/2023","5.53","6.19","6.30","5.51","12.68M","-12.22%"
"03/08/2023","6.30","6.17","6.39","6.07","8.66M","2.11%"
"03/07/2023","6.17","6.33","6.53","6.15","8.77M","-3.14%"
"03/06/2023","6.37","6.37","6.88","6.17","13.04M","0.47%"
"03/03/2023","6.34","5.97","6.48","5.83","13.19M","2.59%"
"03/02/2023","6.18","5.99","6.27","5.77","10.02M","0.65%"
"03/01/2023","6.14","6.38","6.43","6.07","10.89M","-1.76%"
"02/28/2023","6.25","6.02","6.52","5.93","12.48M","3.99%"
"02/27/2023","6.01","6.04","6.12","5.87","7.35M","2.39%"
"02/24/2023","5.87","6.17","6.22","5.73","12.05M","-7.85%"
"02/23/2023","6.37","6.45","6.54","6.14","11.01M","0.31%"
"02/22/2023","6.35","6.19","6.45","6.00","13.41M","2.09%"
"02/21/2023","6.22","6.47","6.80","6.18","12.73M","-5.61%"
"02/17/2023","6.59","6.35","6.70","6.13","19.22M","3.62%"
"02/16/2023","6.36","6.57","7.25","6.35","22.42M","-4.50%"
"02/15/2023","6.66","6.04","6.79","5.95","19.17M","12.88%"
"02/14/2023","5.90","5.42","6.01","5.32","13.90M","7.86%"
"02/13/2023","5.47","5.32","5.54","5.18","7.53M","-0.73%"
"02/10/2023","5.51","5.65","5.74","5.42","9.88M","-2.48%"
"02/09/2023","5.65","6.61","6.65","5.63","16.87M","-13.34%"
"02/08/2023","6.52","6.50","7.04","6.44","14.82M","-1.21%"
"02/07/2023","6.60","6.70","6.70","6.18","18.46M","-1.20%"
"02/06/2023","6.68","6.69","6.82","6.38","13.59M","-2.34%"
"02/03/2023","6.84","7.10","7.77","6.80","18.99M","-8.68%"
"02/02/2023","7.49","7.22","7.78","7.03","27.12M","9.18%"
"02/01/2023","6.86","6.24","6.95","6.06","18.24M","9.41%"
"01/31/2023","6.27","6.06","6.32","5.95","14.01M","5.56%"
"01/30/2023","5.94","6.27","6.84","5.92","18.70M","-6.16%"
"01/27/2023","6.33","6.03","6.39","5.95","11.80M","3.26%"
"01/26/2023","6.13","6.46","6.58","6.06","11.41M","-1.61%"
"01/25/2023","6.23","5.85","6.28","5.70","11.55M","1.47%"
"01/24/2023","6.14","6.32","6.62","6.11","21.02M","-5.25%"
"01/23/2023","6.48","6.23","6.63","6.03","23.33M","4.52%"
"01/20/2023","6.20","5.85","6.22","5.62","19.91M","7.27%"
"01/19/2023","5.78","5.62","5.89","5.52","13.06M","1.23%"
"01/18/2023","5.71","6.45","6.63","5.64","23.79M","-10.92%"
"01/17/2023","6.41","6.58","6.62","5.89","27.02M","6.48%"
"01/13/2023","6.02","5.94","6.49","5.86","29.52M","-2.11%"
"01/12/2023","6.15","5.71","6.16","5.26","27.13M","14.53%"
"01/11/2023","5.37","5.52","5.89","5.21","18.50M","-4.79%"
"01/10/2023","5.64","4.88","5.67","4.70","21.92M","15.34%"
"01/09/2023","4.89","4.48","5.23","4.45","20.68M","14.25%"
"01/06/2023","4.28","4.12","4.35","3.96","10.41M","1.42%"
"01/05/2023","4.22","3.86","4.28","3.70","14.05M","8.76%"
"01/04/2023","3.88","3.44","3.95","3.38","11.99M","15.13%"
"01/03/2023","3.37","3.49","3.67","3.30","7.21M","-0.59%"
"12/30/2022","3.39","3.33","3.42","3.28","6.59M","-0.88%"
"12/29/2022","3.42","3.36","3.51","3.29","6.72M","3.95%"
"12/28/2022","3.29","3.38","3.50","3.25","6.56M","-3.80%"
"12/27/2022","3.42","3.64","3.66","3.41","6.27M","-7.07%"
"12/23/2022","3.68","3.78","3.80","3.64","4.81M","-2.65%"
"12/22/2022","3.78","3.77","3.82","3.65","6.03M","-1.31%"
"12/21/2022","3.83","3.84","3.91","3.70","6.18M","0.00%"
"12/20/2022","3.83","3.81","4.03","3.72","7.14M","0.26%"
"12/19/2022","3.82","3.74","3.85","3.60","6.99M","0.53%"
"12/16/2022","3.80","3.92","4.01","3.67","16.12M","-5.47%"
"12/15/2022","4.02","4.05","4.09","3.88","9.13M","-3.13%"
"12/14/2022","4.15","4.17","4.28","4.03","10.35M","1.97%"
"12/13/2022","4.07","4.51","4.64","4.04","12.18M","-2.40%"
"12/12/2022","4.17","4.17","4.26","4.07","6.39M","-0.48%"
"12/09/2022","4.19","4.33","4.38","4.13","6.53M","-4.12%"
"12/08/2022","4.37","4.28","4.45","4.15","8.07M","3.55%"
"12/07/2022","4.22","4.34","4.39","4.12","7.44M","-3.65%"
"12/06/2022","4.38","4.67","4.69","4.27","8.28M","-6.01%"
"12/05/2022","4.66","5.01","5.13","4.58","12.55M","-6.05%"
"12/02/2022","4.96","4.51","4.97","4.45","8.32M","8.30%"
"12/01/2022","4.58","4.68","4.76","4.46","7.73M","-1.51%"
"11/30/2022","4.65","4.37","4.67","4.19","10.90M","9.67%"
"11/29/2022","4.24","4.27","4.38","4.20","5.43M","-0.24%"
"11/28/2022","4.25","4.24","4.46","4.19","10.64M","-4.06%"
"11/25/2022","4.43","4.38","4.47","4.25","7.24M","0.23%"
"11/23/2022","4.42","4.05","4.43","4.01","17.73M","10.78%"
"11/22/2022","3.99","4.16","4.16","3.91","13.87M","0.25%"
"11/21/2022","3.98","4.34","4.43","3.97","18.02M","-10.76%"
"11/18/2022","4.46","4.72","4.72","4.41","9.67M","-3.67%"
"11/17/2022","4.63","4.69","4.75","4.52","9.25M","-0.64%"
"11/16/2022","4.66","5.06","5.15","4.64","13.19M","-10.73%"
"11/15/2022","5.22","5.33","5.47","5.14","10.61M","1.56%"
"11/14/2022","5.14","5.30","5.42","5.11","10.75M","-3.75%"
"11/11/2022","5.34","5.09","5.40","4.94","18.16M","-1.48%"
"11/10/2022","5.42","5.24","5.56","5.06","16.68M","10.61%"
"11/09/2022","4.90","4.97","5.19","4.82","22.55M","-8.07%"
"11/08/2022","5.33","5.34","5.81","4.96","27.14M","-7.30%"
"11/07/2022","5.75","5.84","5.87","5.57","8.10M","-0.69%"
"11/04/2022","5.79","5.84","5.94","5.49","16.71M","5.08%"
"11/03/2022","5.51","5.78","5.99","5.50","11.35M","-6.13%"
"11/02/2022","5.87","6.47","6.52","5.85","13.27M","-8.99%"
"11/01/2022","6.45","7.11","7.15","6.45","8.15M","-6.39%"
"10/31/2022","6.89","7.05","7.13","6.77","7.76M","-2.27%"
"10/28/2022","7.05","6.85","7.07","6.63","10.11M","3.07%"
"10/27/2022","6.84","7.23","7.35","6.82","11.74M","-3.12%"
"10/26/2022","7.06","6.85","7.68","6.82","19.52M","0.71%"
"10/25/2022","7.01","6.02","7.05","6.02","14.73M","15.87%"
"10/24/2022","6.05","5.83","6.14","5.58","9.46M","3.77%"
"10/21/2022","5.83","5.52","5.85","5.38","7.59M","4.48%"
"10/20/2022","5.58","5.61","5.93","5.57","6.95M","-1.59%"
"10/19/2022","5.67","5.82","5.89","5.61","8.02M","-3.41%"
"10/18/2022","5.87","6.30","6.41","5.83","8.97M","-2.81%"
"10/17/2022","6.04","6.01","6.25","6.01","7.72M","4.86%"
"10/14/2022","5.76","6.49","6.61","5.73","9.92M","-9.86%"
"10/13/2022","6.39","5.72","6.43","5.54","12.93M","4.07%"
"10/12/2022","6.14","6.17","6.28","5.97","8.16M","-0.81%"
"10/11/2022","6.19","6.30","6.45","5.96","7.78M","-3.13%"
"10/10/2022","6.39","6.57","6.61","6.20","5.40M","-2.67%"
"10/07/2022","6.57","6.98","6.98","6.44","7.81M","-8.31%"
"10/06/2022","7.16","7.23","7.50","7.06","9.60M","-1.24%"
"10/05/2022","7.25","7.39","7.41","6.98","9.08M","-4.48%"
"10/04/2022","7.59","7.54","7.78","7.32","12.48M","5.56%"
"10/03/2022","7.19","7.07","7.27","6.86","9.45M","2.57%"
"09/30/2022","7.01","6.96","7.64","6.88","12.75M","-1.13%"
"09/29/2022","7.09","7.03","7.13","6.70","8.88M","-3.41%"
"09/28/2022","7.34","6.72","7.41","6.68","10.18M","7.47%"
"09/27/2022","6.83","7.02","7.15","6.55","12.30M","1.94%"
"09/26/2022","6.70","6.42","6.99","6.40","10.03M","5.85%"
"09/23/2022","6.33","6.01","6.34","5.92","8.99M","-0.16%"
"09/22/2022","6.34","6.37","6.44","6.09","8.95M","-0.47%"
"09/21/2022","6.37","6.23","6.81","6.15","13.73M","2.41%"
"09/20/2022","6.22","6.46","6.50","6.18","8.25M","-4.60%"
"09/19/2022","6.52","6.45","6.70","6.36","10.98M","-1.88%"
"09/16/2022","6.64","7.20","7.20","6.63","15.06M","-9.96%"
"09/15/2022","7.38","7.45","7.97","7.31","10.34M","-2.38%"
"09/14/2022","7.56","7.62","7.66","7.40","9.13M","-0.92%"
"09/13/2022","7.63","7.70","8.16","7.60","12.39M","-9.92%"
"09/12/2022","8.47","8.51","8.67","8.15","14.06M","2.54%"
"09/09/2022","8.26","8.00","8.33","7.85","16.57M","10.72%"
"09/08/2022","7.46","6.47","7.49","6.35","19.28M","13.89%"
"09/07/2022","6.55","6.31","6.58","6.15","11.03M","2.34%"
"09/06/2022","6.40","6.66","6.87","6.28","16.66M","-3.47%"
"09/02/2022","6.63","7.00","7.06","6.55","11.21M","-3.21%"
"09/01/2022","6.85","6.96","7.06","6.51","10.87M","-4.46%"
"08/31/2022","7.17","6.94","7.27","6.85","12.05M","4.06%"
"08/30/2022","6.89","7.03","7.22","6.61","10.39M","-1.15%"
"08/29/2022","6.97","6.62","7.18","6.59","10.89M","2.65%"
"08/26/2022","6.79","7.50","7.55","6.77","13.33M","-8.61%"
"08/25/2022","7.43","7.35","7.54","7.12","8.56M","1.92%"
"08/24/2022","7.29","7.21","7.59","7.13","9.89M","2.68%"
"08/23/2022","7.10","7.02","7.57","7.02","11.78M","1.43%"
"08/22/2022","7.00","6.95","7.22","6.82","12.46M","-3.45%"
"08/19/2022","7.25","7.58","7.80","7.22","14.49M","-12.44%"
"08/18/2022","8.28","8.65","8.65","8.21","8.86M","-0.84%"
"08/17/2022","8.35","8.95","9.00","8.21","16.84M","-8.94%"
"08/16/2022","9.17","9.54","9.79","8.80","19.97M","-6.05%"
"08/15/2022","9.76","9.88","10.23","9.57","17.07M","-1.71%"
"08/12/2022","9.93","9.56","10.05","9.17","15.41M","4.31%"
"08/11/2022","9.52","9.85","10.52","9.37","29.45M","4.50%"
"08/10/2022","9.11","8.75","9.16","8.15","23.20M","11.85%"
"08/09/2022","8.15","8.52","8.52","7.79","15.04M","-6.49%"
"08/08/2022","8.71","8.77","9.11","8.58","16.46M","5.32%"
"08/05/2022","8.27","8.15","8.67","8.05","14.09M","1.10%"
"08/04/2022","8.18","8.22","8.83","8.06","20.82M","0.74%"
"08/03/2022","8.12","7.97","8.40","7.85","19.77M","4.77%"
"08/02/2022","7.75","7.19","8.10","7.12","16.04M","5.73%"
"08/01/2022","7.33","7.13","7.55","6.97","13.57M","0.14%"
"07/29/2022","7.32","7.24","7.74","7.08","14.53M","-1.08%"
"07/28/2022","7.40","7.17","7.60","6.91","19.58M","3.50%"
"07/27/2022","7.15","6.54","7.33","6.26","18.72M","15.14%"
"07/26/2022","6.21","6.35","6.51","6.02","11.40M","-6.62%"
"07/25/2022","6.65","6.84","7.06","6.57","13.60M","-6.60%"
"07/22/2022","7.12","7.87","7.93","7.06","18.29M","-6.56%"
"07/21/2022","7.62","6.78","7.64","6.70","27.39M","8.55%"
"07/20/2022","7.02","7.24","7.48","6.81","45.56M","0.57%"
"07/19/2022","6.98","6.60","7.05","6.33","35.76M","12.04%"
"07/18/2022","6.23","5.94","6.88","5.92","39.48M","11.85%"
"07/15/2022","5.57","5.47","5.70","5.35","13.39M","4.70%"
"07/14/2022","5.32","4.86","5.33","4.71","13.27M","7.91%"
"07/13/2022","4.93","4.68","5.03","4.52","10.88M","1.86%"
"07/12/2022","4.84","4.82","4.99","4.68","8.42M","-0.62%"
"07/11/2022","4.87","5.04","5.23","4.82","12.75M","-10.81%"
"07/08/2022","5.46","5.12","5.81","4.95","28.86M","3.41%"
"07/07/2022","5.28","4.60","5.29","4.57","18.88M","16.56%"
"07/06/2022","4.53","4.66","4.76","4.47","8.25M","-4.23%"
"07/05/2022","4.73","4.13","4.75","4.02","13.18M","11.56%"
"07/01/2022","4.24","4.24","4.38","4.13","8.42M","1.19%"
"06/30/2022","4.19","4.34","4.40","4.12","10.72M","-6.89%"
"06/29/2022","4.50","4.67","4.69","4.34","11.36M","-5.46%"
"06/28/2022","4.76","5.02","5.11","4.69","9.75M","-2.66%"
"06/27/2022","4.89","5.18","5.22","4.67","11.65M","-5.78%"
"06/24/2022","5.19","5.01","5.41","4.99","16.97M","5.06%"
"06/23/2022","4.94","4.75","4.97","4.55","13.06M","7.39%"
"06/22/2022","4.60","5.00","5.07","4.55","14.27M","-9.63%"
"06/21/2022","5.09","4.86","5.54","4.80","18.02M","9.46%"
"06/17/2022","4.65","4.50","4.77","4.47","9.77M","2.65%"
"06/16/2022","4.53","4.69","4.73","4.37","9.65M","-6.79%"
"06/15/2022","4.86","4.82","5.00","4.59","20.45M","-0.61%"
